00,999999999,09122011,08122011,Movimentacao diaria - Cartoes de Debito,Redecard,ESTABELECIMENTO           ,000291,DIARIO         ,V1.04 - 07/10 - EEVD
05,999999999,342017118,08122011,000000000000998,000000000000021,000000000000977,603689*********4492,V,000999798312,09122011,01,105535,PV038424,3 ,00000,000000000000998,000000000000000,1
05,999999999,342017118,08122011,000000000002389,000000000000050,000000000002339,589916******2153   ,V,000999816458,09122011,01,104052,PV038424,3 ,00000,000000000002389,000000000000000,1
05,999999999,342017118,08122011,000000000005579,000000000000117,000000000005462,589916******7388   ,V,000999834204,09122011,01,102540,PV038424,3 ,00000,000000000005579,000000000000000,1
05,999999999,342017118,08122011,000000000000990,000000000000021,000000000000969,603689*********1927,V,000999836915,09122011,01,102312,PV038424,3 ,00000,000000000000990,000000000000000,1
05,999999999,342017118,08122011,000000000001980,000000000000042,000000000001938,512363******3569   ,V,000999852604,09122011,01,100859,PV038424,3 ,00000,000000000001980,000000000000000,1
05,999999999,342017118,08122011,000000000002276,000000000000048,000000000002228,525664******2392   ,V,000999873317,09122011,01,094925,PV038424,3 ,00000,000000000002276,000000000000000,1
05,999999999,342017118,08122011,000000000002500,000000000000053,000000000002447,589916******5691   ,V,000999899667,09122011,01,092043,PV038424,3 ,00000,000000000002500,000000000000000,1
05,999999999,342017118,08122011,000000000003880,000000000000081,000000000003799,589916******5691   ,V,000999903567,09122011,01,091608,PV038424,3 ,00000,000000000003880,000000000000000,1
02,999999999,001,000032,000000000112079,000000000002356,000000000109723,000000000000000,000000000000000,000000000000000
01,999999999,09122011,08122011,342017119,000036,000000000122982,000000000002585,000000000120397,D,341,000781,00000412150,1
05,999999999,342017119,08122011,000000000002900,000000000000061,000000000002839,589916******4325   ,V,000500181806,09122011,01,093851,VX064901,2 ,00000,000000000002900,000000000000000,1
05,999999999,342017119,08122011,000000000006980,000000000000147,000000000006833,548573******8853   ,V,000500203153,09122011,01,095239,VX064901,2 ,00000,000000000006980,000000000000000,1
05,999999999,342017119,08122011,000000000003290,000000000000069,000000000003221,589916******5879   ,V,000500253693,09122011,01,102249,VX064901,2 ,00000,000000000003290,000000000000000,1
05,999999999,342017119,08122011,000000000004500,000000000000095,000000000004405,589916******8009   ,V,000500293535,09122011,01,104510,VX064901,2 ,00000,000000000004500,000000000000000,1
05,999999999,342017119,08122011,000000000003465,000000000000073,000000000003392,528052******0544   ,V,000500314468,09122011,01,105631,VX064901,2 ,00000,000000000003465,000000000000000,1
05,999999999,342017119,08122011,000000000012536,000000000000263,000000000012273,603689*********5046,V,000500318810,09122011,01,105843,VX064901,2 ,00000,000000000012536,000000000000000,1
05,999999999,342017119,08122011,000000000006460,000000000000136,000000000006324,515590******5558   ,V,000500340181,09122011,01,111001,VX064901,2 ,00000,000000000006460,000000000000000,1
05,999999999,342017119,08122011,000000000005000,000000000000105,000000000004895,589916******1818   ,V,000500364690,09122011,01,112246,VX064901,2 ,00000,000000000005000,000000000000000,1
05,999999999,342017119,08122011,000000000001990,000000000000042,000000000001948,603689*********4416,V,000500374805,09122011,01,112758,VX064901,2 ,00000,000000000001990,000000000000000,1
05,999999999,342017119,08122011,000000000003380,000000000000071,000000000003309,589916******9875   ,V,000500397398,09122011,01,113927,VX064901,2 ,00000,000000000003380,000000000000000,1
05,999999999,342017119,08122011,000000000000714,000000000000015,000000000000699,589916******8161   ,V,000500418275,09122011,01,114942,VX064901,2 ,00000,000000000000714,000000000000000,1
05,999999999,342017119,08122011,000000000003115,000000000000065,000000000003050,603689*********1012,V,000500437897,09122011,01,115906,VX064901,2 ,00000,000000000003115,000000000000000,1
05,999999999,342017119,08122011,000000000003380,000000000000071,000000000003309,515891******2211   ,V,000500468267,09122011,01,121329,VX064901,2 ,00000,000000000003380,000000000000000,1
05,999999999,342017119,08122011,000000000001068,000000000000022,000000000001046,589916******5374   ,V,000500470485,09122011,01,121428,VX064901,2 ,00000,000000000001068,000000000000000,1
05,999999999,342017119,08122011,000000000000998,000000000000021,000000000000977,589916******5650   ,V,000500486365,09122011,01,122142,VX064901,2 ,00000,000000000000998,000000000000000,1
05,999999999,342017119,08122011,000000000001817,000000000000038,000000000001779,589916******3230   ,V,000500492790,09122011,01,122437,VX064901,2 ,00000,000000000001817,000000000000000,1
05,999999999,342017119,08122011,000000000001068,000000000000022,000000000001046,546452******4769   ,V,000500547996,09122011,01,124808,VX064901,2 ,00000,000000000001068,000000000000000,1
05,999999999,342017119,08122011,000000000004280,000000000000090,000000000004190,548827******6105   ,V,000500553728,09122011,01,125030,VX064901,2 ,00000,000000000004280,000000000000000,1
05,999999999,342017119,08122011,000000000002163,000000000000045,000000000002118,502121******3124   ,V,000500584679,09122011,01,130357,VX064901,2 ,00000,000000000002163,000000000000000,1
05,999999999,342017119,08122011,000000000004491,000000000000094,000000000004397,589916******6921   ,V,000500588338,09122011,01,130539,VX064901,2 ,00000,000000000004491,000000000000000,1
05,999999999,342017119,08122011,000000000002900,000000000000061,000000000002839,525663******4414   ,V,000500625748,09122011,01,132242,VX064901,2 ,00000,000000000002900,000000000000000,1
05,999999999,342017119,08122011,000000000000998,000000000000021,000000000000977,603689*********4958,V,000500657322,09122011,01,133749,VX064901,2 ,00000,000000000000998,000000000000000,1
05,999999999,342017119,08122011,000000000001890,000000000000040,000000000001850,589916******1282   ,V,000500754369,09122011,01,142822,VX064901,2 ,00000,000000000001890,000000000000000,1
05,999999999,342017119,08122011,000000000001596,000000000000034,000000000001562,589916******8802   ,V,000500780209,09122011,01,144243,VX064901,2 ,00000,000000000001596,000000000000000,1
05,999999999,342017119,08122011,000000000006280,000000000000132,000000000006148,589916******0398   ,V,000500806667,09122011,01,145742,VX064901,2 ,00000,000000000006280,000000000000000,1
05,999999999,342017119,08122011,000000000003000,000000000000063,000000000002937,603689*********6366,V,000500823251,09122011,01,150704,VX064901,2 ,00000,000000000003000,000000000000000,1
05,999999999,342017119,08122011,000000000001033,000000000000022,000000000001011,515891******3111   ,V,000500828891,09122011,01,151011,VX064901,2 ,00000,000000000001033,000000000000000,1
05,999999999,342017119,08122011,000000000003725,000000000000078,000000000003647,603689*********2014,V,000500885561,09122011,01,154205,VX064901,2 ,00000,000000000003725,000000000000000,1
05,999999999,342017119,08122011,000000000005500,000000000000116,000000000005384,589916******7496   ,V,000500918916,09122011,01,160054,VX064901,2 ,00000,000000000005500,000000000000000,1
